Shipment_ID,Date,Year,Month,Quarter,Carrier,Origin,Destination,Cargo_Type,Mode,Client_Type,Incoterm,Warehouse,Analyst,Planned_Days,Actual_Days,Delay_Days,On_Time,Cargo_Value,Freight_Cost,SLA_Penalty,Customs_Hold,Delivered
SHP-387230,2023-04-17,2023,4,2,CMA CGM,London,Hamburg,Machinery,Rail,Government,DAP,WH-Central,Analyst_D,9,15,6,0,2369.28,436.42,10.47,1,1
SHP-967748,2023-11-03,2023,11,4,DHL,Busan,Hamburg,Electronics,Road,SMB,DAP,WH-North,Analyst_A,7,6,0,1,59217.36,4471.72,0.0,0,1
SHP-714746,2022-07-24,2022,7,3,CMA CGM,Singapore,Hamburg,Chemicals,Air Freight,SMB,EXW,WH-South,Analyst_C,4,5,1,0,8273.36,1795.98,10.78,0,1
SHP-348345,2023-05-05,2023,5,2,DHL,Shanghai,Hamburg,Perishables,Road,Startup,DDP,WH-North,Analyst_D,3,11,8,0,24072.42,1598.95,106.6,0,1
SHP-860625,2023-05-25,2023,5,2,XPO Logistics,New York,Mumbai,Electronics,Sea Freight,Enterprise,CIF,WH-West,Analyst_A,23,26,3,0,125695.42,5198.91,93.58,0,1
SHP-755115,2024-12-22,2024,12,4,FedEx,Dubai,Hamburg,Automotive,Sea Freight,Government,EXW,WH-Central,Analyst_C,23,22,0,1,2570.56,829.83,0.0,0,1
SHP-314157,2023-03-03,2023,3,1,DHL,Hamburg,Tokyo,Electronics,Rail,Startup,CIF,WH-Central,Analyst_D,10,10,0,1,5968.62,648.6,0.0,0,1
SHP-140963,2024-09-30,2024,9,3,DB Schenker,London,Singapore,Electronics,Air Freight,Government,EXW,WH-East,Analyst_D,4,4,0,1,4670.26,1185.19,0.0,1,1
SHP-884245,2022-11-04,2022,11,4,DB Schenker,Los Angeles,Toronto,Consumer Goods,Air Freight,Startup,CIF,WH-North,Analyst_E,3,3,0,1,500.0,601.12,0.0,0,1
SHP-135832,2022-12-15,2022,12,4,DHL,New York,Los Angeles,Electronics,Road,Government,DAP,WH-West,Analyst_C,5,4,0,1,4425.63,782.55,0.0,0,1
SHP-982573,2023-04-28,2023,4,2,DB Schenker,Hamburg,Hamburg,Machinery,Air Freight,SMB,FOB,WH-Central,Analyst_B,2,1,0,1,23943.81,3380.32,0.0,0,1
SHP-154664,2024-11-16,2024,11,4,DB Schenker,Shanghai,New York,Chemicals,Rail,Government,CIF,WH-East,Analyst_E,9,8,0,1,14779.78,1725.38,0.0,0,1
SHP-907300,2022-06-27,2022,6,2,FedEx,Dubai,New York,Perishables,Air Freight,Government,FOB,WH-North,Analyst_A,4,3,0,1,16518.58,2762.73,0.0,0,1
SHP-225017,2024-09-20,2024,9,3,Kuehne+Nagel,Tokyo,Los Angeles,Textiles,Air Freight,Enterprise,CIF,WH-South,Analyst_A,4,4,0,1,4035.57,1163.43,0.0,0,1
SHP-349456,2023-05-12,2023,5,2,DB Schenker,Dubai,Sydney,Electronics,Air Freight,SMB,CIF,WH-North,Analyst_C,3,3,0,1,2711.64,1235.13,0.0,0,1
SHP-870721,2022-02-23,2022,2,1,UPS,London,Los Angeles,Automotive,Rail,Government,DDP,WH-East,Analyst_B,9,8,0,1,41503.59,3018.41,0.0,0,1
SHP-814985,2024-09-20,2024,9,3,Kuehne+Nagel,Hamburg,Hamburg,Machinery,Road,Enterprise,DDP,WH-North,Analyst_D,6,12,6,0,3395.82,1118.66,26.85,0,1
SHP-518372,2024-09-04,2024,9,3,FedEx,Dubai,Toronto,Perishables,Road,Enterprise,DAP,WH-East,Analyst_D,3,3,0,1,10422.42,1065.73,0.0,1,1
SHP-769625,2023-02-28,2023,2,1,Kuehne+Nagel,Busan,Los Angeles,Pharma,Road,Government,CIF,WH-East,Analyst_E,4,3,0,1,8659.79,710.02,0.0,1,1
SHP-760105,2024-02-26,2024,2,1,Maersk,Shanghai,Toronto,Machinery,Rail,SMB,DAP,WH-South,Analyst_C,10,9,0,1,54516.19,3554.9,0.0,0,1
SHP-262702,2023-04-12,2023,4,2,Maersk,Hamburg,Singapore,Perishables,Air Freight,SMB,FOB,WH-North,Analyst_B,3,2,0,1,27214.12,3760.39,0.0,0,1
SHP-696587,2022-09-29,2022,9,3,FedEx,Busan,Hamburg,Machinery,Sea Freight,Startup,EXW,WH-South,Analyst_C,22,21,0,1,1096.21,621.48,0.0,1,1
SHP-223429,2023-12-08,2023,12,4,CMA CGM,Tokyo,Sydney,Consumer Goods,Road,SMB,CIF,WH-West,Analyst_D,6,5,0,1,1276.96,454.84,0.0,0,1
SHP-884616,2022-05-31,2022,5,2,DHL,Busan,Los Angeles,Perishables,Road,Startup,DAP,WH-South,Analyst_E,3,3,0,1,15604.51,1074.8,0.0,0,1
SHP-377679,2024-11-14,2024,11,4,FedEx,New York,London,Automotive,Air Freight,SMB,DAP,WH-Central,Analyst_B,4,3,0,1,6271.89,1263.7,0.0,0,1
SHP-951392,2024-10-05,2024,10,4,Maersk,Singapore,London,Consumer Goods,Rail,Startup,CIF,WH-North,Analyst_A,11,11,0,1,3604.8,332.25,0.0,0,1
SHP-236365,2022-08-30,2022,8,3,Kuehne+Nagel,Los Angeles,Tokyo,Automotive,Air Freight,Startup,DAP,WH-East,Analyst_E,5,4,0,1,28973.73,4389.58,0.0,1,1
SHP-826054,2023-06-06,2023,6,2,DHL,Singapore,Hamburg,Consumer Goods,Road,SMB,CIF,WH-South,Analyst_B,6,6,0,1,8960.94,1008.25,0.0,0,1
SHP-900943,2022-07-10,2022,7,3,UPS,Hamburg,Los Angeles,Consumer Goods,Air Freight,SMB,DDP,WH-North,Analyst_A,3,3,0,1,7400.72,1323.81,0.0,0,1
SHP-208827,2023-09-15,2023,9,3,FedEx,London,Toronto,Perishables,Rail,SMB,DDP,WH-West,Analyst_A,10,9,0,1,20744.1,1771.24,0.0,0,1
SHP-554350,2022-07-13,2022,7,3,DB Schenker,Los Angeles,New York,Pharma,Sea Freight,Government,DDP,WH-East,Analyst_C,21,20,0,1,4037.86,601.74,0.0,0,1
SHP-278386,2022-09-10,2022,9,3,DB Schenker,Singapore,Dubai,Textiles,Road,Enterprise,DAP,WH-North,Analyst_C,7,6,0,1,63423.61,4743.57,0.0,0,1
SHP-672828,2022-10-21,2022,10,4,CMA CGM,Hamburg,Toronto,Consumer Goods,Sea Freight,Government,FOB,WH-South,Analyst_E,22,22,0,1,2249.21,282.91,0.0,0,1
SHP-569830,2024-04-18,2024,4,2,UPS,Dubai,London,Perishables,Sea Freight,SMB,EXW,WH-North,Analyst_C,21,28,7,0,17428.61,820.55,47.87,1,1
SHP-362365,2023-10-09,2023,10,4,XPO Logistics,London,Los Angeles,Perishables,Sea Freight,Startup,DDP,WH-West,Analyst_C,20,30,10,0,52404.15,2951.8,245.98,0,1
SHP-233169,2022-10-26,2022,10,4,DB Schenker,Shanghai,Tokyo,Textiles,Rail,SMB,DDP,WH-North,Analyst_E,12,14,2,0,975.91,654.28,4.36,1,1
SHP-564327,2022-04-23,2022,4,2,Kuehne+Nagel,Rotterdam,London,Pharma,Road,Enterprise,FOB,WH-South,Analyst_B,5,7,2,0,4223.82,661.65,8.82,0,1
SHP-758749,2024-07-03,2024,7,3,XPO Logistics,London,Hamburg,Electronics,Air Freight,Enterprise,CIF,WH-South,Analyst_C,3,3,0,1,34665.76,4798.4,0.0,0,1
SHP-365618,2023-11-10,2023,11,4,UPS,Hamburg,Toronto,Automotive,Rail,Government,FOB,WH-West,Analyst_C,9,9,0,1,35412.34,2115.51,0.0,1,1
SHP-855736,2024-08-04,2024,8,3,DHL,Busan,Toronto,Textiles,Sea Freight,SMB,FOB,WH-North,Analyst_B,21,20,0,1,5388.33,857.67,0.0,0,1
SHP-569409,2023-06-21,2023,6,2,CMA CGM,Hamburg,Dubai,Chemicals,Road,Enterprise,DDP,WH-East,Analyst_C,6,6,0,1,2425.93,615.62,0.0,0,1
SHP-340023,2023-06-30,2023,6,2,Maersk,Los Angeles,Toronto,Consumer Goods,Rail,Enterprise,DAP,WH-Central,Analyst_A,10,10,0,1,26623.81,2020.85,0.0,0,1
SHP-902070,2022-09-24,2022,9,3,Kuehne+Nagel,Tokyo,London,Machinery,Road,SMB,DDP,WH-East,Analyst_E,7,6,0,1,36757.19,2922.39,0.0,0,1
SHP-129266,2022-11-02,2022,11,4,XPO Logistics,Tokyo,London,Textiles,Air Freight,Enterprise,FOB,WH-East,Analyst_E,4,13,9,0,1319.06,949.15,28.47,0,1
SHP-141386,2024-08-15,2024,8,3,UPS,Singapore,Los Angeles,Electronics,Rail,Government,CIF,WH-South,Analyst_D,12,11,0,1,1247.7,430.15,0.0,0,1
SHP-776204,2024-12-11,2024,12,4,Maersk,Shanghai,Toronto,Textiles,Sea Freight,Government,FOB,WH-West,Analyst_C,20,19,0,1,9453.96,1218.4,0.0,0,1
SHP-187440,2023-02-23,2023,2,1,Maersk,Los Angeles,Toronto,Pharma,Air Freight,Enterprise,DDP,WH-West,Analyst_E,4,5,1,0,16760.9,2593.4,17.29,0,1
SHP-878797,2022-10-08,2022,10,4,FedEx,Hamburg,Mumbai,Chemicals,Air Freight,SMB,EXW,WH-East,Analyst_A,2,11,9,0,4497.24,1463.97,79.05,0,1
SHP-489147,2023-06-04,2023,6,2,DHL,Dubai,Singapore,Automotive,Sea Freight,Government,DDP,WH-West,Analyst_C,23,23,0,1,17989.78,958.43,0.0,0,1
SHP-628584,2022-04-06,2022,4,2,DB Schenker,Hamburg,Hamburg,Consumer Goods,Rail,Enterprise,EXW,WH-East,Analyst_E,12,12,0,1,2511.75,258.86,0.0,0,1
SHP-712965,2023-11-01,2023,11,4,DHL,New York,New York,Perishables,Road,Enterprise,FOB,WH-South,Analyst_D,5,5,0,1,500.0,907.48,0.0,0,1
SHP-618973,2024-06-07,2024,6,2,DHL,Tokyo,Mumbai,Chemicals,Sea Freight,Startup,DAP,WH-Central,Analyst_D,23,22,0,1,3768.12,966.4,0.0,0,1
SHP-449607,2023-12-18,2023,12,4,XPO Logistics,Busan,Singapore,Machinery,Road,SMB,FOB,WH-South,Analyst_C,6,5,0,1,7514.58,722.88,0.0,0,1
SHP-608050,2023-07-06,2023,7,3,CMA CGM,Shanghai,Los Angeles,Perishables,Rail,Startup,CIF,WH-Central,Analyst_D,10,10,0,1,4647.73,690.41,0.0,0,1
SHP-222275,2022-02-04,2022,2,1,CMA CGM,Hamburg,Mumbai,Textiles,Air Freight,Government,EXW,WH-North,Analyst_A,2,22,20,0,1330.43,883.16,58.88,0,1
SHP-420637,2022-08-21,2022,8,3,DB Schenker,Busan,Toronto,Pharma,Air Freight,Government,FOB,WH-South,Analyst_C,4,3,0,1,524.38,1038.81,0.0,0,1
SHP-652710,2024-06-20,2024,6,2,XPO Logistics,Tokyo,Tokyo,Textiles,Sea Freight,Startup,DAP,WH-East,Analyst_C,20,19,0,1,3316.07,993.73,0.0,0,1
SHP-787865,2023-11-06,2023,11,4,Maersk,Singapore,New York,Textiles,Air Freight,Enterprise,FOB,WH-West,Analyst_B,3,2,0,1,24513.47,3581.17,0.0,0,0
SHP-352136,2024-03-24,2024,3,1,Maersk,Dubai,Toronto,Chemicals,Air Freight,SMB,DDP,WH-West,Analyst_E,2,1,0,1,40742.69,5237.37,0.0,0,1
SHP-426779,2022-03-23,2022,3,1,XPO Logistics,Singapore,Dubai,Pharma,Air Freight,Enterprise,EXW,WH-Central,Analyst_D,4,4,0,1,36974.73,5092.27,0.0,0,1
SHP-163290,2023-12-29,2023,12,4,Maersk,Dubai,Singapore,Perishables,Air Freight,Startup,FOB,WH-West,Analyst_D,2,2,0,1,2162.15,1039.72,0.0,0,1
SHP-660524,2024-09-17,2024,9,3,DB Schenker,Tokyo,Singapore,Chemicals,Rail,Startup,EXW,WH-Central,Analyst_B,12,11,0,1,1339.7,244.36,0.0,0,1
SHP-725300,2022-09-03,2022,9,3,FedEx,Los Angeles,Toronto,Perishables,Air Freight,Government,EXW,WH-East,Analyst_D,2,28,26,0,13887.32,2009.71,435.44,0,1
SHP-883189,2022-10-06,2022,10,4,DHL,Rotterdam,Hamburg,Automotive,Air Freight,Government,DAP,WH-South,Analyst_E,4,3,0,1,16897.77,2685.62,0.0,0,1
SHP-538658,2024-05-23,2024,5,2,DHL,Los Angeles,Toronto,Consumer Goods,Sea Freight,Enterprise,FOB,WH-East,Analyst_A,20,19,0,1,12113.07,1250.56,0.0,0,1
SHP-338125,2022-09-03,2022,9,3,Maersk,Los Angeles,Sydney,Textiles,Road,Startup,DAP,WH-Central,Analyst_D,7,6,0,1,500.0,823.15,0.0,1,1
SHP-254778,2024-08-16,2024,8,3,FedEx,Hamburg,Hamburg,Automotive,Sea Freight,Government,FOB,WH-East,Analyst_C,21,21,0,1,2011.48,842.27,0.0,1,1
SHP-161330,2023-07-09,2023,7,3,Maersk,Tokyo,Hamburg,Electronics,Air Freight,Startup,CIF,WH-Central,Analyst_D,4,3,0,1,6587.51,1737.51,0.0,0,1
SHP-365105,2024-01-18,2024,1,1,UPS,Singapore,Tokyo,Perishables,Sea Freight,SMB,EXW,WH-East,Analyst_C,22,21,0,1,13703.25,1238.39,0.0,0,1
SHP-990891,2023-12-30,2023,12,4,CMA CGM,Shanghai,Hamburg,Machinery,Road,SMB,EXW,WH-Central,Analyst_D,4,11,7,0,20379.29,1813.04,50.77,0,1
SHP-716185,2024-07-19,2024,7,3,UPS,Tokyo,Singapore,Perishables,Sea Freight,Enterprise,EXW,WH-North,Analyst_B,19,19,0,1,8428.78,572.74,0.0,0,1
SHP-731582,2023-09-21,2023,9,3,DB Schenker,Rotterdam,Hamburg,Chemicals,Rail,Startup,DDP,WH-Central,Analyst_D,12,18,6,0,10978.79,1152.27,41.48,0,1
SHP-258717,2024-05-23,2024,5,2,XPO Logistics,Shanghai,Sydney,Chemicals,Sea Freight,Enterprise,FOB,WH-South,Analyst_C,22,22,0,1,7748.5,518.42,0.0,0,1
SHP-922182,2022-06-12,2022,6,2,Maersk,Tokyo,Dubai,Automotive,Air Freight,SMB,FOB,WH-Central,Analyst_D,5,8,3,0,18151.76,2603.95,39.06,0,1
SHP-598366,2024-01-07,2024,1,1,XPO Logistics,New York,Mumbai,Textiles,Road,SMB,FOB,WH-Central,Analyst_A,5,4,0,1,10703.55,1348.36,0.0,0,1
SHP-238255,2024-02-07,2024,2,1,Maersk,Busan,Tokyo,Automotive,Air Freight,Startup,EXW,WH-South,Analyst_E,4,4,0,1,7541.3,1788.77,0.0,0,1
SHP-901148,2022-06-27,2022,6,2,FedEx,Dubai,London,Pharma,Air Freight,Startup,DAP,WH-East,Analyst_B,5,5,0,1,4697.2,1379.4,0.0,0,1
SHP-949938,2024-12-15,2024,12,4,Kuehne+Nagel,Los Angeles,London,Perishables,Sea Freight,Enterprise,DDP,WH-South,Analyst_E,22,21,0,1,7709.36,858.53,0.0,0,1
SHP-598056,2024-07-02,2024,7,3,CMA CGM,New York,Dubai,Textiles,Rail,Government,CIF,WH-North,Analyst_A,10,10,0,1,13652.34,1393.51,0.0,0,1
SHP-330435,2024-10-07,2024,10,4,Maersk,Busan,New York,Automotive,Rail,Government,DDP,WH-Central,Analyst_E,11,10,0,1,10036.79,1322.82,0.0,0,1
SHP-523906,2022-09-19,2022,9,3,DB Schenker,Rotterdam,Singapore,Consumer Goods,Sea Freight,Enterprise,FOB,WH-South,Analyst_B,23,22,0,1,11785.57,1372.3,0.0,0,1
SHP-942557,2022-04-04,2022,4,2,Kuehne+Nagel,Busan,Tokyo,Pharma,Sea Freight,Enterprise,DDP,WH-West,Analyst_C,20,20,0,1,46057.08,2202.69,0.0,0,1
SHP-404397,2022-09-07,2022,9,3,Maersk,Hamburg,Mumbai,Perishables,Air Freight,Startup,DDP,WH-West,Analyst_E,4,4,0,1,10003.97,1865.41,0.0,0,1
SHP-125979,2024-03-14,2024,3,1,CMA CGM,Rotterdam,London,Perishables,Sea Freight,SMB,CIF,WH-Central,Analyst_C,19,19,0,1,2739.06,739.72,0.0,0,1
SHP-524440,2024-09-17,2024,9,3,Maersk,Shanghai,Los Angeles,Consumer Goods,Sea Freight,Startup,EXW,WH-East,Analyst_D,21,20,0,1,24030.3,1903.23,0.0,0,1
SHP-966061,2022-08-15,2022,8,3,Kuehne+Nagel,Shanghai,New York,Perishables,Road,Enterprise,DAP,WH-West,Analyst_B,3,3,0,1,991.38,304.61,0.0,1,1
SHP-979816,2022-01-25,2022,1,1,CMA CGM,Dubai,Hamburg,Automotive,Air Freight,Government,EXW,WH-North,Analyst_A,3,8,5,0,1484.21,703.75,17.59,0,1
SHP-998423,2023-11-29,2023,11,4,UPS,Dubai,Singapore,Automotive,Road,Government,DDP,WH-North,Analyst_A,4,3,0,1,11057.85,1114.31,0.0,0,1
SHP-920191,2023-06-02,2023,6,2,Kuehne+Nagel,New York,Mumbai,Automotive,Sea Freight,Enterprise,DAP,WH-East,Analyst_C,23,22,0,1,14281.7,836.65,0.0,0,1
SHP-179903,2022-04-30,2022,4,2,DHL,Singapore,Tokyo,Automotive,Road,SMB,DDP,WH-North,Analyst_D,5,5,0,1,1177.05,846.95,0.0,0,1
SHP-944633,2024-09-21,2024,9,3,Maersk,Dubai,New York,Perishables,Road,SMB,DDP,WH-North,Analyst_A,4,4,0,1,3994.0,448.08,0.0,0,1
SHP-448200,2024-04-24,2024,4,2,XPO Logistics,Singapore,Hamburg,Chemicals,Road,SMB,EXW,WH-East,Analyst_A,6,6,0,1,2910.79,980.93,0.0,0,1
SHP-609228,2023-12-10,2023,12,4,Maersk,Dubai,New York,Pharma,Sea Freight,Startup,EXW,WH-East,Analyst_D,20,20,0,1,3447.41,819.83,0.0,0,1
SHP-399675,2023-11-19,2023,11,4,XPO Logistics,Hamburg,Hamburg,Machinery,Rail,SMB,FOB,WH-North,Analyst_A,12,11,0,1,26162.39,1879.09,0.0,0,1
SHP-307605,2024-11-15,2024,11,4,XPO Logistics,Busan,London,Textiles,Road,Enterprise,FOB,WH-West,Analyst_E,6,5,0,1,18697.0,1297.3,0.0,0,1
SHP-198449,2024-06-25,2024,6,2,Kuehne+Nagel,Rotterdam,Los Angeles,Automotive,Road,Startup,DDP,WH-East,Analyst_E,7,7,0,1,6686.89,1024.7,0.0,0,1
SHP-832639,2022-02-08,2022,2,1,DB Schenker,Dubai,Toronto,Chemicals,Air Freight,Government,EXW,WH-Central,Analyst_B,5,5,0,1,3169.64,1354.8,0.0,0,1
SHP-950262,2022-06-19,2022,6,2,Maersk,New York,Mumbai,Electronics,Air Freight,Enterprise,FOB,WH-West,Analyst_A,2,2,0,1,1014.9,847.31,0.0,0,1
SHP-504011,2023-11-17,2023,11,4,FedEx,London,Sydney,Consumer Goods,Rail,SMB,EXW,WH-South,Analyst_C,12,12,0,1,51400.44,2985.42,0.0,0,1
SHP-538685,2023-11-20,2023,11,4,Maersk,Busan,London,Automotive,Rail,Government,DAP,WH-East,Analyst_A,11,11,0,1,15899.22,1753.63,0.0,0,1
SHP-718870,2022-12-08,2022,12,4,XPO Logistics,New York,London,Chemicals,Air Freight,Enterprise,FOB,WH-North,Analyst_B,5,5,0,1,2524.13,443.28,0.0,0,1
SHP-344971,2024-03-14,2024,3,1,CMA CGM,Busan,Sydney,Pharma,Air Freight,Startup,CIF,WH-North,Analyst_C,3,5,2,0,19047.14,2931.65,39.09,0,1
SHP-859245,2024-08-06,2024,8,3,FedEx,Shanghai,Toronto,Pharma,Air Freight,Enterprise,DAP,WH-South,Analyst_A,3,2,0,1,6219.8,1195.58,0.0,0,1
SHP-848815,2024-04-16,2024,4,2,Kuehne+Nagel,Rotterdam,Hamburg,Automotive,Sea Freight,Startup,FOB,WH-East,Analyst_A,21,20,0,1,4574.1,966.92,0.0,0,0
SHP-563609,2023-05-22,2023,5,2,XPO Logistics,Hamburg,London,Pharma,Sea Freight,Enterprise,DDP,WH-West,Analyst_E,22,22,0,1,12729.72,909.95,0.0,0,1
SHP-291251,2023-08-02,2023,8,3,FedEx,Singapore,Hamburg,Textiles,Sea Freight,Startup,FOB,WH-South,Analyst_A,21,20,0,1,2402.58,756.94,0.0,0,1
SHP-459694,2023-05-06,2023,5,2,CMA CGM,Tokyo,New York,Machinery,Road,Startup,EXW,WH-South,Analyst_B,5,5,0,1,4221.29,738.5,0.0,0,1
SHP-629336,2022-08-13,2022,8,3,Kuehne+Nagel,Dubai,New York,Consumer Goods,Rail,Government,FOB,WH-Central,Analyst_E,10,10,0,1,8160.9,1203.75,0.0,0,1
SHP-840287,2022-09-15,2022,9,3,XPO Logistics,New York,Los Angeles,Automotive,Sea Freight,SMB,DAP,WH-North,Analyst_C,22,21,0,1,3385.57,1009.92,0.0,1,1
SHP-294458,2023-04-06,2023,4,2,Kuehne+Nagel,New York,Hamburg,Consumer Goods,Sea Freight,Enterprise,CIF,WH-North,Analyst_A,23,23,0,1,17731.42,1619.27,0.0,0,0
SHP-389375,2023-12-21,2023,12,4,DB Schenker,Hamburg,Singapore,Chemicals,Sea Freight,Enterprise,CIF,WH-Central,Analyst_C,20,23,3,0,97097.14,4844.75,87.21,0,1
SHP-188707,2024-05-19,2024,5,2,DHL,Tokyo,Tokyo,Pharma,Sea Freight,Startup,DAP,WH-South,Analyst_D,23,22,0,1,2359.39,958.94,0.0,0,1
SHP-896868,2024-02-16,2024,2,1,DB Schenker,Busan,New York,Perishables,Air Freight,SMB,FOB,WH-South,Analyst_E,1,1,0,1,649.05,474.33,0.0,0,1
SHP-248916,2022-01-10,2022,1,1,DHL,Singapore,Hamburg,Automotive,Air Freight,Startup,FOB,WH-Central,Analyst_C,5,15,10,0,500.0,358.61,17.93,0,0
SHP-563364,2022-12-10,2022,12,4,Maersk,Busan,Tokyo,Consumer Goods,Air Freight,Enterprise,DDP,WH-East,Analyst_C,2,2,0,1,5551.3,897.76,0.0,0,0
SHP-669586,2024-05-15,2024,5,2,FedEx,Rotterdam,Tokyo,Electronics,Road,Startup,DDP,WH-Central,Analyst_A,6,5,0,1,2684.62,759.87,0.0,0,1
SHP-389608,2024-08-18,2024,8,3,DHL,New York,Singapore,Consumer Goods,Rail,Government,FOB,WH-North,Analyst_D,12,11,0,1,9223.76,581.6,0.0,0,0
SHP-882613,2023-06-23,2023,6,2,UPS,New York,London,Chemicals,Air Freight,Government,EXW,WH-Central,Analyst_C,4,3,0,1,8290.71,1853.71,0.0,0,1
SHP-169305,2023-10-29,2023,10,4,FedEx,Singapore,Sydney,Automotive,Rail,Enterprise,DDP,WH-South,Analyst_A,9,8,0,1,708.56,665.26,0.0,0,1
SHP-396809,2023-04-20,2023,4,2,XPO Logistics,Dubai,Singapore,Consumer Goods,Sea Freight,SMB,FOB,WH-West,Analyst_B,23,22,0,1,524.95,750.98,0.0,0,0
SHP-372312,2024-01-20,2024,1,1,CMA CGM,Rotterdam,Sydney,Consumer Goods,Rail,Enterprise,DAP,WH-North,Analyst_E,9,10,1,0,10449.79,1155.89,3.85,0,1
SHP-784411,2023-04-08,2023,4,2,XPO Logistics,New York,Singapore,Perishables,Road,Government,DAP,WH-South,Analyst_A,6,6,0,1,8324.04,895.68,0.0,0,1
SHP-356635,2024-08-18,2024,8,3,UPS,Singapore,London,Pharma,Sea Freight,Enterprise,CIF,WH-West,Analyst_C,23,23,0,1,3757.9,980.41,0.0,0,1
SHP-987978,2024-05-07,2024,5,2,DHL,New York,Los Angeles,Textiles,Road,Enterprise,DDP,WH-South,Analyst_C,5,4,0,1,656.44,387.84,0.0,0,1
SHP-422546,2023-01-10,2023,1,1,Kuehne+Nagel,Shanghai,Hamburg,Pharma,Air Freight,Startup,FOB,WH-South,Analyst_B,2,11,9,0,13399.35,2593.53,155.61,0,1
SHP-600523,2023-09-23,2023,9,3,DB Schenker,Rotterdam,Sydney,Perishables,Rail,Enterprise,EXW,WH-West,Analyst_A,9,9,0,1,41659.37,2871.31,0.0,0,1
SHP-537935,2023-09-03,2023,9,3,Maersk,Tokyo,Mumbai,Machinery,Road,Government,FOB,WH-Central,Analyst_C,5,4,0,1,10187.34,1386.89,0.0,0,1
SHP-678008,2024-06-29,2024,6,2,CMA CGM,Los Angeles,Dubai,Pharma,Air Freight,SMB,CIF,WH-East,Analyst_A,2,1,0,1,2067.57,440.73,0.0,0,1
SHP-140777,2024-07-23,2024,7,3,CMA CGM,Los Angeles,New York,Electronics,Sea Freight,Startup,CIF,WH-Central,Analyst_E,20,20,0,1,7318.28,544.27,0.0,0,1
SHP-294904,2022-01-06,2022,1,1,CMA CGM,Busan,Sydney,Machinery,Sea Freight,SMB,CIF,WH-West,Analyst_C,20,20,0,1,991.5,576.57,0.0,0,1
SHP-351770,2024-07-15,2024,7,3,FedEx,Tokyo,Toronto,Pharma,Air Freight,Government,DDP,WH-South,Analyst_B,3,7,4,0,30764.92,4164.07,111.04,0,1
SHP-196745,2022-09-28,2022,9,3,Kuehne+Nagel,London,Sydney,Textiles,Air Freight,Government,DDP,WH-Central,Analyst_C,5,12,7,0,7715.4,1747.91,40.78,0,1
SHP-108364,2023-05-14,2023,5,2,Maersk,Los Angeles,Hamburg,Textiles,Air Freight,Startup,CIF,WH-North,Analyst_B,5,4,0,1,560.89,170.87,0.0,0,1
SHP-628262,2022-11-16,2022,11,4,XPO Logistics,Singapore,Singapore,Chemicals,Air Freight,Government,DDP,WH-North,Analyst_E,5,4,0,1,4487.02,1487.67,0.0,0,1
SHP-257479,2024-06-09,2024,6,2,Kuehne+Nagel,Hamburg,Mumbai,Machinery,Sea Freight,Startup,CIF,WH-West,Analyst_A,20,24,4,0,13246.63,949.89,15.2,0,1
SHP-548058,2024-09-27,2024,9,3,Kuehne+Nagel,New York,Los Angeles,Perishables,Air Freight,Startup,DDP,WH-West,Analyst_A,1,2,1,0,4285.84,1471.6,12.26,0,1
SHP-713929,2022-04-12,2022,4,2,Kuehne+Nagel,Singapore,Singapore,Machinery,Rail,Enterprise,DDP,WH-South,Analyst_A,9,8,0,1,4647.37,400.65,0.0,0,1
SHP-756135,2024-05-30,2024,5,2,DB Schenker,New York,Singapore,Consumer Goods,Sea Freight,SMB,DAP,WH-West,Analyst_B,22,35,13,0,1211.99,151.07,6.55,0,1
SHP-958551,2022-03-03,2022,3,1,UPS,London,Hamburg,Electronics,Road,Startup,DDP,WH-West,Analyst_D,7,7,0,1,15333.4,1443.42,0.0,0,1
SHP-649065,2022-12-28,2022,12,4,UPS,Dubai,New York,Automotive,Sea Freight,Startup,EXW,WH-East,Analyst_E,22,22,0,1,2741.11,853.08,0.0,0,1
SHP-291211,2022-04-26,2022,4,2,FedEx,Shanghai,Los Angeles,Perishables,Sea Freight,Startup,CIF,WH-Central,Analyst_E,19,19,0,1,500.0,428.04,0.0,0,1
SHP-175133,2023-01-12,2023,1,1,UPS,Busan,New York,Machinery,Air Freight,Enterprise,CIF,WH-South,Analyst_A,3,3,0,1,4059.96,1358.17,0.0,0,1
SHP-328738,2024-02-18,2024,2,1,FedEx,Busan,Sydney,Pharma,Air Freight,Startup,FOB,WH-East,Analyst_B,4,3,0,1,27592.22,4180.98,0.0,0,1
SHP-393786,2024-09-24,2024,9,3,DB Schenker,London,New York,Automotive,Air Freight,Enterprise,CIF,WH-South,Analyst_D,4,3,0,1,3970.79,1380.45,0.0,0,1
SHP-733583,2024-10-26,2024,10,4,XPO Logistics,New York,Los Angeles,Pharma,Road,SMB,FOB,WH-West,Analyst_A,6,5,0,1,80637.96,4975.11,0.0,0,1
SHP-928629,2022-02-20,2022,2,1,DB Schenker,New York,Tokyo,Electronics,Air Freight,Enterprise,DAP,WH-East,Analyst_C,3,2,0,1,12617.6,2188.15,0.0,0,1
SHP-263909,2024-06-28,2024,6,2,XPO Logistics,Hamburg,London,Chemicals,Rail,Startup,DDP,WH-West,Analyst_D,9,15,6,0,11103.55,683.63,24.61,0,1
