Transaction_ID,Date,Year,Month,Quarter,Department,Category,Transaction_Type,Source_System,Region,Currency,Analyst,Expected_Amount,Actual_Amount,Discrepancy,Discrepancy_Pct,Status
TXN-009125,2022-03-04,2022,Mar,Q1,IT,Revenue,Credit,ERP System,North America,USD,C. Eze,326158.97,325829.33,-329.64,-0.1,Reconciled
TXN-009126,2023-02-11,2023,Feb,Q1,Procurement,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,USD,B. Mensah,196740.48,199245.49,2505.01,1.27,Under Review
TXN-009127,2024-03-12,2024,Mar,Q1,Marketing,Operating Expense,Debit,POS System,North America,USD,A. Okafor,16956.8,16926.64,-30.16,-0.18,Reconciled
TXN-009128,2022-01-15,2022,Jan,Q1,Logistics,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,EUR,E. Nwosu,45253.57,40303.23,-4950.34,-10.94,Flagged
TXN-009129,2022-09-16,2022,Sep,Q3,IT,Operating Expense,Debit,Bank Statement,Europe,USD,C. Eze,60619.22,60620.1,0.88,0.0,Reconciled
TXN-009130,2023-12-24,2023,Dec,Q4,Logistics,Cost of Goods Sold,Debit,ERP System,North America,USD,A. Okafor,127309.76,127135.32,-174.44,-0.14,Reconciled
TXN-009131,2023-09-06,2023,Sep,Q3,Marketing,Tax & Compliance,Debit,POS System,Latin America,USD,E. Nwosu,6647.77,6788.95,141.18,2.12,Under Review
TXN-009132,2024-12-04,2024,Dec,Q4,Operations,Operating Expense,Debit,ERP System,Asia Pacific,GBP,E. Nwosu,28793.2,28783.44,-9.76,-0.03,Reconciled
TXN-009133,2024-03-23,2024,Mar,Q1,Procurement,Operating Expense,Debit,POS System,Europe,EUR,A. Okafor,69553.88,69463.27,-90.61,-0.13,Reconciled
TXN-009134,2022-11-27,2022,Nov,Q4,Marketing,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,USD,G. Asante,71997.02,71937.05,-59.97,-0.08,Reconciled
TXN-009135,2022-06-14,2022,Jun,Q2,Procurement,Accounts Payable,Debit,POS System,Europe,AUD,F. Diallo,59563.94,59743.07,179.13,0.3,Reconciled
TXN-009136,2024-12-24,2024,Dec,Q4,Logistics,Tax & Compliance,Debit,Bank Statement,Asia Pacific,GBP,B. Mensah,40294.99,40278.02,-16.97,-0.04,Reconciled
TXN-009137,2023-01-22,2023,Jan,Q1,Marketing,Capital Expenditure,Debit,Bank Statement,Middle East & Africa,EUR,C. Eze,940388.41,940309.78,-78.63,-0.01,Reconciled
TXN-009138,2024-11-19,2024,Nov,Q4,Sales,Operating Expense,Debit,Manual Entry,Europe,GBP,F. Diallo,42355.77,43738.45,1382.68,3.26,Under Review
TXN-009139,2022-11-24,2022,Nov,Q4,Procurement,Accounts Payable,Debit,Manual Entry,Middle East & Africa,EUR,C. Eze,83819.01,83768.42,-50.59,-0.06,Reconciled
TXN-009140,2022-11-16,2022,Nov,Q4,HR,Operating Expense,Debit,ERP System,North America,USD,H. Balogun,17019.9,17011.38,-8.52,-0.05,Reconciled
TXN-009141,2023-02-03,2023,Feb,Q1,Procurement,Revenue,Credit,ERP System,Europe,EUR,D. Adeyemi,214797.7,215110.44,312.74,0.15,Reconciled
TXN-009142,2022-04-15,2022,Apr,Q2,Marketing,Payroll,Debit,Bank Statement,North America,EUR,F. Diallo,27733.16,27727.72,-5.44,-0.02,Reconciled
TXN-009143,2023-11-27,2023,Nov,Q4,HR,Operating Expense,Debit,Bank Statement,Latin America,GBP,C. Eze,31555.85,31581.85,26.0,0.08,Reconciled
TXN-009144,2024-10-13,2024,Oct,Q4,Marketing,Revenue,Credit,Third-Party API,North America,GBP,A. Okafor,422080.55,364580.69,-57499.86,-13.62,Flagged
TXN-009145,2022-11-26,2022,Nov,Q4,Procurement,Tax & Compliance,Debit,ERP System,North America,USD,F. Diallo,8054.29,8455.29,401.0,4.98,Under Review
TXN-009146,2023-10-22,2023,Oct,Q4,Operations,Accounts Payable,Debit,Bank Statement,Europe,GBP,D. Adeyemi,9255.18,9254.21,-0.97,-0.01,Reconciled
TXN-009147,2024-12-06,2024,Dec,Q4,Marketing,Operating Expense,Debit,Bank Statement,North America,EUR,H. Balogun,44113.18,44152.92,39.74,0.09,Reconciled
TXN-009148,2023-08-22,2023,Aug,Q3,Sales,Capital Expenditure,Debit,Bank Statement,Middle East & Africa,USD,G. Asante,84660.88,84793.02,132.14,0.16,Reconciled
TXN-009149,2024-03-31,2024,Mar,Q1,Operations,Payroll,Debit,Manual Entry,North America,EUR,C. Eze,54801.56,54687.54,-114.02,-0.21,Reconciled
TXN-009150,2023-10-03,2023,Oct,Q4,Sales,Cost of Goods Sold,Debit,POS System,Asia Pacific,EUR,E. Nwosu,5796.32,5797.86,1.54,0.03,Reconciled
TXN-009151,2022-11-10,2022,Nov,Q4,Marketing,Operating Expense,Debit,ERP System,Middle East & Africa,GBP,A. Okafor,42407.64,42331.03,-76.61,-0.18,Reconciled
TXN-009152,2023-04-07,2023,Apr,Q2,Marketing,Accounts Receivable,Credit,Bank Statement,Europe,USD,F. Diallo,51258.0,52623.48,1365.48,2.66,Under Review
TXN-009153,2023-05-01,2023,May,Q2,Operations,Cost of Goods Sold,Debit,POS System,North America,USD,E. Nwosu,148126.7,148105.22,-21.48,-0.01,Reconciled
TXN-009154,2023-02-14,2023,Feb,Q1,Logistics,Revenue,Credit,Manual Entry,Europe,USD,B. Mensah,426130.35,425526.65,-603.7,-0.14,Reconciled
TXN-009155,2022-01-27,2022,Jan,Q1,Marketing,Revenue,Credit,Third-Party API,Asia Pacific,EUR,D. Adeyemi,415699.11,421530.52,5831.41,1.4,Under Review
TXN-009156,2024-11-18,2024,Nov,Q4,Finance,Accounts Payable,Debit,Third-Party API,Europe,NGN,G. Asante,48045.45,48004.49,-40.96,-0.09,Reconciled
TXN-009157,2022-09-28,2022,Sep,Q3,Procurement,Tax & Compliance,Debit,ERP System,Asia Pacific,NGN,F. Diallo,32840.68,32815.47,-25.21,-0.08,Reconciled
TXN-009158,2023-11-17,2023,Nov,Q4,Procurement,Revenue,Credit,Bank Statement,Europe,GBP,D. Adeyemi,474867.98,475259.43,391.45,0.08,Reconciled
TXN-009159,2023-05-16,2023,May,Q2,Finance,Capital Expenditure,Debit,POS System,Europe,AUD,A. Okafor,486429.03,486483.99,54.96,0.01,Reconciled
TXN-009160,2023-01-20,2023,Jan,Q1,Finance,Tax & Compliance,Debit,ERP System,North America,USD,F. Diallo,27657.78,27720.76,62.98,0.23,Reconciled
TXN-009161,2022-03-01,2022,Mar,Q1,HR,Accounts Receivable,Credit,ERP System,Latin America,USD,C. Eze,56562.43,56529.08,-33.35,-0.06,Reconciled
TXN-009162,2022-08-08,2022,Aug,Q3,Operations,Payroll,Debit,Bank Statement,Asia Pacific,NGN,B. Mensah,29721.21,30391.84,670.63,2.26,Under Review
TXN-009163,2024-02-10,2024,Feb,Q1,Marketing,Payroll,Debit,ERP System,North America,NGN,G. Asante,69610.08,69646.22,36.14,0.05,Reconciled
TXN-009164,2023-07-18,2023,Jul,Q3,Procurement,Cost of Goods Sold,Debit,Third-Party API,Europe,USD,D. Adeyemi,169952.05,170104.46,152.41,0.09,Reconciled
TXN-009165,2023-06-30,2023,Jun,Q2,HR,Cost of Goods Sold,Debit,Third-Party API,North America,EUR,C. Eze,54210.18,54199.52,-10.66,-0.02,Reconciled
TXN-009166,2022-04-06,2022,Apr,Q2,Marketing,Capital Expenditure,Debit,Third-Party API,Middle East & Africa,USD,G. Asante,482687.31,482278.86,-408.45,-0.08,Reconciled
TXN-009167,2024-09-15,2024,Sep,Q3,Marketing,Operating Expense,Debit,Bank Statement,Asia Pacific,USD,C. Eze,44819.61,44841.9,22.29,0.05,Reconciled
TXN-009168,2024-04-07,2024,Apr,Q2,IT,Capital Expenditure,Debit,Manual Entry,Middle East & Africa,AUD,G. Asante,434102.28,434406.73,304.45,0.07,Reconciled
TXN-009169,2022-08-19,2022,Aug,Q3,Procurement,Accounts Payable,Debit,Bank Statement,Asia Pacific,USD,A. Okafor,89029.94,89056.13,26.19,0.03,Reconciled
TXN-009170,2024-08-25,2024,Aug,Q3,Marketing,Accounts Receivable,Credit,ERP System,Latin America,AUD,D. Adeyemi,88077.5,87919.04,-158.46,-0.18,Reconciled
TXN-009171,2022-10-02,2022,Oct,Q4,Finance,Operating Expense,Debit,Third-Party API,Middle East & Africa,USD,G. Asante,76221.99,76269.22,47.23,0.06,Reconciled
TXN-009172,2022-09-03,2022,Sep,Q3,HR,Revenue,Credit,POS System,Asia Pacific,NGN,A. Okafor,108439.28,108427.15,-12.13,-0.01,Reconciled
TXN-009173,2022-04-21,2022,Apr,Q2,IT,Revenue,Credit,ERP System,Asia Pacific,USD,G. Asante,251176.55,251314.7,138.15,0.06,Reconciled
TXN-009174,2022-08-22,2022,Aug,Q3,HR,Cost of Goods Sold,Debit,ERP System,North America,NGN,H. Balogun,125207.31,136669.27,11461.96,9.15,Flagged
TXN-009175,2023-02-21,2023,Feb,Q1,HR,Accounts Receivable,Credit,ERP System,North America,NGN,C. Eze,26936.44,26928.4,-8.04,-0.03,Reconciled
TXN-009176,2023-11-09,2023,Nov,Q4,Operations,Capital Expenditure,Debit,Bank Statement,Middle East & Africa,NGN,H. Balogun,304960.13,310467.81,5507.68,1.81,Under Review
TXN-009177,2024-03-13,2024,Mar,Q1,IT,Payroll,Debit,Bank Statement,Asia Pacific,USD,C. Eze,50301.02,50328.6,27.58,0.05,Reconciled
TXN-009178,2023-09-11,2023,Sep,Q3,HR,Cost of Goods Sold,Debit,Third-Party API,North America,GBP,B. Mensah,166597.01,166648.46,51.45,0.03,Reconciled
TXN-009179,2023-12-08,2023,Dec,Q4,Logistics,Capital Expenditure,Debit,Third-Party API,Latin America,NGN,G. Asante,55142.06,55140.11,-1.95,-0.0,Reconciled
TXN-009180,2024-04-30,2024,Apr,Q2,Procurement,Capital Expenditure,Debit,Third-Party API,North America,USD,B. Mensah,485392.16,485008.38,-383.78,-0.08,Reconciled
TXN-009181,2023-04-20,2023,Apr,Q2,Operations,Cost of Goods Sold,Debit,POS System,Europe,NGN,D. Adeyemi,122612.78,122699.9,87.12,0.07,Reconciled
TXN-009182,2023-10-17,2023,Oct,Q4,Logistics,Capital Expenditure,Debit,Manual Entry,Latin America,GBP,F. Diallo,10958.78,10953.37,-5.41,-0.05,Reconciled
TXN-009183,2023-01-30,2023,Jan,Q1,Logistics,Revenue,Credit,Manual Entry,Latin America,EUR,C. Eze,449232.37,488495.22,39262.85,8.74,Flagged
TXN-009184,2022-04-21,2022,Apr,Q2,Procurement,Revenue,Credit,Bank Statement,North America,USD,C. Eze,415494.11,415903.18,409.07,0.1,Reconciled
TXN-009185,2022-03-31,2022,Mar,Q1,IT,Revenue,Credit,ERP System,North America,GBP,F. Diallo,441911.91,441884.38,-27.53,-0.01,Reconciled
TXN-009186,2024-02-02,2024,Feb,Q1,Logistics,Accounts Payable,Debit,Bank Statement,North America,GBP,F. Diallo,24091.78,25171.25,1079.47,4.48,Under Review
TXN-009187,2022-05-12,2022,May,Q2,HR,Cost of Goods Sold,Debit,Bank Statement,North America,AUD,D. Adeyemi,116616.73,116358.87,-257.86,-0.22,Reconciled
TXN-009188,2024-11-02,2024,Nov,Q4,HR,Payroll,Debit,Bank Statement,Europe,EUR,H. Balogun,105660.56,105635.29,-25.27,-0.02,Reconciled
TXN-009189,2023-04-02,2023,Apr,Q2,IT,Revenue,Credit,Bank Statement,Middle East & Africa,USD,B. Mensah,88415.14,88409.64,-5.5,-0.01,Reconciled
TXN-009190,2022-04-08,2022,Apr,Q2,Procurement,Operating Expense,Debit,Bank Statement,North America,USD,B. Mensah,66416.18,66485.5,69.32,0.1,Reconciled
TXN-009191,2022-10-20,2022,Oct,Q4,Marketing,Revenue,Credit,ERP System,Europe,EUR,E. Nwosu,142274.05,144525.81,2251.76,1.58,Under Review
TXN-009192,2024-10-21,2024,Oct,Q4,Sales,Accounts Payable,Debit,ERP System,North America,USD,F. Diallo,24525.05,24508.56,-16.49,-0.07,Reconciled
TXN-009193,2023-07-26,2023,Jul,Q3,HR,Payroll,Debit,ERP System,Asia Pacific,EUR,C. Eze,40920.8,40988.1,67.3,0.16,Reconciled
TXN-009194,2022-09-07,2022,Sep,Q3,HR,Accounts Receivable,Credit,Manual Entry,Asia Pacific,USD,E. Nwosu,22580.17,21371.67,-1208.5,-5.35,Flagged
TXN-009195,2023-10-14,2023,Oct,Q4,Marketing,Operating Expense,Debit,POS System,North America,NGN,D. Adeyemi,53553.53,53400.09,-153.44,-0.29,Reconciled
TXN-009196,2022-05-29,2022,May,Q2,Operations,Cost of Goods Sold,Debit,ERP System,Europe,USD,F. Diallo,102420.88,102288.79,-132.09,-0.13,Reconciled
TXN-009197,2022-02-13,2022,Feb,Q1,Procurement,Operating Expense,Debit,Third-Party API,Europe,USD,D. Adeyemi,34270.24,34241.09,-29.15,-0.09,Reconciled
TXN-009198,2024-12-03,2024,Dec,Q4,Marketing,Cost of Goods Sold,Debit,Manual Entry,North America,USD,H. Balogun,60384.33,60323.08,-61.25,-0.1,Reconciled
TXN-009199,2022-06-11,2022,Jun,Q2,Logistics,Accounts Payable,Debit,Bank Statement,Asia Pacific,USD,F. Diallo,28271.66,28281.7,10.04,0.04,Reconciled
TXN-009200,2022-09-10,2022,Sep,Q3,Marketing,Cost of Goods Sold,Debit,Bank Statement,Asia Pacific,USD,B. Mensah,172570.27,172707.89,137.62,0.08,Reconciled
TXN-009201,2022-05-12,2022,May,Q2,HR,Cost of Goods Sold,Debit,Manual Entry,Europe,EUR,H. Balogun,115280.73,110320.08,-4960.65,-4.3,Under Review
TXN-009202,2023-04-19,2023,Apr,Q2,Procurement,Tax & Compliance,Debit,Third-Party API,North America,USD,A. Okafor,29929.2,29932.11,2.91,0.01,Reconciled
TXN-009203,2023-12-07,2023,Dec,Q4,Operations,Revenue,Credit,Bank Statement,Europe,EUR,E. Nwosu,273970.94,273892.39,-78.55,-0.03,Reconciled
TXN-009204,2024-11-24,2024,Nov,Q4,Procurement,Cost of Goods Sold,Debit,Manual Entry,Europe,GBP,G. Asante,178017.49,178330.69,313.2,0.18,Reconciled
TXN-009205,2022-10-02,2022,Oct,Q4,Procurement,Operating Expense,Debit,Bank Statement,Europe,GBP,B. Mensah,54388.65,54486.73,98.08,0.18,Reconciled
TXN-009206,2022-07-06,2022,Jul,Q3,Marketing,Cost of Goods Sold,Debit,ERP System,North America,GBP,E. Nwosu,61767.65,61808.81,41.16,0.07,Reconciled
TXN-009207,2024-08-06,2024,Aug,Q3,Operations,Cost of Goods Sold,Debit,ERP System,Latin America,USD,A. Okafor,82176.29,82154.17,-22.12,-0.03,Reconciled
TXN-009208,2022-08-31,2022,Aug,Q3,HR,Tax & Compliance,Debit,ERP System,North America,GBP,A. Okafor,29347.36,29352.59,5.23,0.02,Reconciled
TXN-009209,2022-09-21,2022,Sep,Q3,Logistics,Cost of Goods Sold,Debit,Manual Entry,Middle East & Africa,GBP,C. Eze,71077.96,71080.33,2.37,0.0,Reconciled
TXN-009210,2023-06-06,2023,Jun,Q2,Procurement,Tax & Compliance,Debit,ERP System,Asia Pacific,GBP,D. Adeyemi,14955.16,14688.41,-266.75,-1.78,Under Review
TXN-009211,2024-08-20,2024,Aug,Q3,Sales,Operating Expense,Debit,Manual Entry,Asia Pacific,USD,F. Diallo,72566.13,72505.78,-60.35,-0.08,Reconciled
TXN-009212,2024-02-22,2024,Feb,Q1,HR,Capital Expenditure,Debit,Bank Statement,Latin America,GBP,D. Adeyemi,984648.79,984560.76,-88.03,-0.01,Reconciled
TXN-009213,2023-06-19,2023,Jun,Q2,Marketing,Capital Expenditure,Debit,Bank Statement,North America,USD,D. Adeyemi,890373.72,888758.92,-1614.8,-0.18,Reconciled
TXN-009214,2022-07-29,2022,Jul,Q3,Operations,Cost of Goods Sold,Debit,ERP System,North America,USD,B. Mensah,123967.48,124071.66,104.18,0.08,Reconciled
TXN-009215,2022-02-15,2022,Feb,Q1,Finance,Accounts Receivable,Credit,Manual Entry,North America,USD,F. Diallo,112056.62,112041.07,-15.55,-0.01,Reconciled
TXN-009216,2022-01-26,2022,Jan,Q1,IT,Accounts Payable,Debit,POS System,Latin America,EUR,A. Okafor,62020.52,62032.59,12.07,0.02,Reconciled
TXN-009217,2022-06-24,2022,Jun,Q2,Sales,Payroll,Debit,Bank Statement,North America,USD,F. Diallo,145355.72,145281.54,-74.18,-0.05,Reconciled
TXN-009218,2022-11-18,2022,Nov,Q4,HR,Payroll,Debit,ERP System,North America,EUR,A. Okafor,81346.77,81293.95,-52.82,-0.06,Reconciled
TXN-009219,2022-02-24,2022,Feb,Q1,IT,Accounts Payable,Debit,ERP System,Middle East & Africa,EUR,B. Mensah,15781.61,15769.83,-11.78,-0.07,Reconciled
TXN-009220,2023-10-30,2023,Oct,Q4,Operations,Operating Expense,Debit,Third-Party API,Latin America,USD,D. Adeyemi,55818.82,55872.96,54.14,0.1,Reconciled
TXN-009221,2022-05-27,2022,May,Q2,Sales,Operating Expense,Debit,Manual Entry,Latin America,USD,F. Diallo,56328.66,56344.32,15.66,0.03,Reconciled
TXN-009222,2023-08-22,2023,Aug,Q3,HR,Tax & Compliance,Debit,Third-Party API,Asia Pacific,EUR,A. Okafor,21319.9,21137.37,-182.53,-0.86,Under Review
TXN-009223,2022-01-20,2022,Jan,Q1,IT,Revenue,Credit,Bank Statement,North America,EUR,E. Nwosu,452630.04,556833.74,104203.7,23.02,Flagged
TXN-009224,2022-11-29,2022,Nov,Q4,Logistics,Payroll,Debit,Manual Entry,Asia Pacific,USD,C. Eze,5013.34,5022.79,9.45,0.19,Reconciled
TXN-009225,2024-06-25,2024,Jun,Q2,Finance,Cost of Goods Sold,Debit,Bank Statement,Europe,USD,B. Mensah,29050.79,29038.97,-11.82,-0.04,Reconciled
TXN-009226,2024-08-01,2024,Aug,Q3,HR,Revenue,Credit,Bank Statement,Asia Pacific,NGN,H. Balogun,268262.01,275495.19,7233.18,2.7,Under Review
TXN-009227,2024-06-29,2024,Jun,Q2,Logistics,Accounts Payable,Debit,Manual Entry,Latin America,USD,C. Eze,31146.0,31160.39,14.39,0.05,Reconciled
TXN-009228,2023-02-05,2023,Feb,Q1,Finance,Operating Expense,Debit,ERP System,North America,USD,D. Adeyemi,58581.76,52624.6,-5957.16,-10.17,Flagged
TXN-009229,2024-08-07,2024,Aug,Q3,Finance,Payroll,Debit,Manual Entry,Asia Pacific,USD,B. Mensah,130152.47,130191.14,38.67,0.03,Reconciled
TXN-009230,2022-01-28,2022,Jan,Q1,Procurement,Cost of Goods Sold,Debit,Manual Entry,Europe,GBP,E. Nwosu,158171.43,162007.26,3835.83,2.43,Under Review
TXN-009231,2023-04-12,2023,Apr,Q2,Marketing,Revenue,Credit,Bank Statement,Asia Pacific,GBP,H. Balogun,414125.32,413833.78,-291.54,-0.07,Reconciled
TXN-009232,2024-09-08,2024,Sep,Q3,Operations,Operating Expense,Debit,ERP System,Asia Pacific,GBP,B. Mensah,61109.34,61138.91,29.57,0.05,Reconciled
TXN-009233,2022-04-11,2022,Apr,Q2,Procurement,Capital Expenditure,Debit,Bank Statement,Asia Pacific,GBP,C. Eze,336090.11,336658.98,568.87,0.17,Reconciled
TXN-009234,2023-07-05,2023,Jul,Q3,Finance,Capital Expenditure,Debit,Bank Statement,Asia Pacific,GBP,B. Mensah,887024.39,885187.65,-1836.74,-0.21,Reconciled
TXN-009235,2024-03-12,2024,Mar,Q1,Operations,Accounts Receivable,Credit,Bank Statement,North America,GBP,E. Nwosu,20084.42,20094.29,9.87,0.05,Reconciled
TXN-009236,2022-12-19,2022,Dec,Q4,Operations,Accounts Payable,Debit,ERP System,North America,USD,A. Okafor,27669.45,27687.1,17.65,0.06,Reconciled
TXN-009237,2022-10-23,2022,Oct,Q4,Operations,Accounts Receivable,Credit,Bank Statement,North America,USD,D. Adeyemi,112539.9,112462.68,-77.22,-0.07,Reconciled
TXN-009238,2022-12-19,2022,Dec,Q4,Sales,Payroll,Debit,Bank Statement,Europe,GBP,H. Balogun,46019.2,46043.26,24.06,0.05,Reconciled
TXN-009239,2024-06-26,2024,Jun,Q2,HR,Revenue,Credit,Bank Statement,Asia Pacific,EUR,E. Nwosu,68269.28,68405.92,136.64,0.2,Reconciled
TXN-009240,2024-10-15,2024,Oct,Q4,Finance,Accounts Payable,Debit,ERP System,Latin America,USD,D. Adeyemi,57833.09,55369.13,-2463.96,-4.26,Under Review
TXN-009241,2023-03-31,2023,Mar,Q1,Operations,Accounts Receivable,Credit,POS System,North America,AUD,D. Adeyemi,64474.37,64545.14,70.77,0.11,Reconciled
TXN-009242,2023-12-13,2023,Dec,Q4,IT,Operating Expense,Debit,ERP System,Europe,GBP,E. Nwosu,28083.31,29412.92,1329.61,4.73,Under Review
TXN-009243,2024-09-06,2024,Sep,Q3,Sales,Revenue,Credit,Manual Entry,Asia Pacific,NGN,B. Mensah,438286.96,437932.6,-354.36,-0.08,Reconciled
TXN-009244,2024-01-09,2024,Jan,Q1,Sales,Revenue,Credit,Bank Statement,Europe,AUD,G. Asante,137487.63,143308.06,5820.43,4.23,Under Review
TXN-009245,2024-09-03,2024,Sep,Q3,IT,Payroll,Debit,Manual Entry,Asia Pacific,EUR,B. Mensah,24428.05,24249.15,-178.9,-0.73,Under Review
TXN-009246,2022-08-21,2022,Aug,Q3,Finance,Tax & Compliance,Debit,Bank Statement,Europe,EUR,F. Diallo,4348.87,4344.49,-4.38,-0.1,Reconciled
TXN-009247,2024-10-20,2024,Oct,Q4,Procurement,Revenue,Credit,ERP System,North America,EUR,F. Diallo,444165.38,443265.49,-899.89,-0.2,Reconciled
TXN-009248,2022-04-12,2022,Apr,Q2,Sales,Accounts Receivable,Credit,Manual Entry,Europe,EUR,G. Asante,22451.73,22474.07,22.34,0.1,Reconciled
TXN-009249,2024-08-10,2024,Aug,Q3,Finance,Payroll,Debit,POS System,Europe,GBP,E. Nwosu,125302.28,120050.43,-5251.85,-4.19,Under Review
TXN-009250,2023-04-26,2023,Apr,Q2,Sales,Payroll,Debit,Third-Party API,Europe,USD,H. Balogun,92861.18,92793.58,-67.6,-0.07,Reconciled
TXN-009251,2022-04-18,2022,Apr,Q2,Finance,Payroll,Debit,Bank Statement,Europe,EUR,G. Asante,56007.28,56084.7,77.42,0.14,Reconciled
TXN-009252,2024-08-30,2024,Aug,Q3,Operations,Cost of Goods Sold,Debit,Bank Statement,Middle East & Africa,EUR,C. Eze,124478.47,124359.23,-119.24,-0.1,Reconciled
TXN-009253,2023-12-05,2023,Dec,Q4,Marketing,Accounts Receivable,Credit,Manual Entry,Asia Pacific,USD,B. Mensah,50886.71,50945.61,58.9,0.12,Reconciled
TXN-009254,2022-12-01,2022,Dec,Q4,Procurement,Revenue,Credit,ERP System,North America,USD,C. Eze,279547.26,280029.75,482.49,0.17,Reconciled
TXN-009255,2022-03-27,2022,Mar,Q1,IT,Capital Expenditure,Debit,Manual Entry,Europe,USD,D. Adeyemi,735172.77,736032.32,859.55,0.12,Reconciled
TXN-009256,2024-01-04,2024,Jan,Q1,Sales,Operating Expense,Debit,Third-Party API,Latin America,EUR,E. Nwosu,4243.98,4246.26,2.28,0.05,Reconciled
TXN-009257,2024-05-24,2024,May,Q2,IT,Cost of Goods Sold,Debit,ERP System,North America,USD,H. Balogun,151931.78,151853.94,-77.84,-0.05,Reconciled
TXN-009258,2022-12-30,2022,Dec,Q4,Logistics,Operating Expense,Debit,POS System,Asia Pacific,USD,H. Balogun,19995.95,20008.05,12.1,0.06,Reconciled
TXN-009259,2022-03-01,2022,Mar,Q1,Sales,Cost of Goods Sold,Debit,Bank Statement,North America,AUD,D. Adeyemi,90296.16,90096.6,-199.56,-0.22,Reconciled
TXN-009260,2023-07-14,2023,Jul,Q3,Sales,Accounts Payable,Debit,ERP System,Europe,GBP,F. Diallo,55295.19,55236.37,-58.82,-0.11,Reconciled
TXN-009261,2022-04-27,2022,Apr,Q2,Marketing,Accounts Payable,Debit,ERP System,Latin America,GBP,B. Mensah,39325.2,39322.06,-3.14,-0.01,Reconciled
TXN-009262,2024-05-23,2024,May,Q2,HR,Accounts Payable,Debit,ERP System,Asia Pacific,USD,F. Diallo,76681.27,76683.06,1.79,0.0,Reconciled
TXN-009263,2024-07-03,2024,Jul,Q3,HR,Accounts Payable,Debit,Bank Statement,Asia Pacific,USD,B. Mensah,80360.93,80328.19,-32.74,-0.04,Reconciled
TXN-009264,2024-08-25,2024,Aug,Q3,Marketing,Accounts Payable,Debit,Bank Statement,Europe,EUR,B. Mensah,75672.42,75578.27,-94.15,-0.12,Reconciled
TXN-009265,2024-09-25,2024,Sep,Q3,IT,Payroll,Debit,ERP System,Latin America,NGN,G. Asante,73717.5,73753.12,35.62,0.05,Reconciled
TXN-009266,2022-02-13,2022,Feb,Q1,Operations,Accounts Receivable,Credit,ERP System,North America,EUR,D. Adeyemi,101264.67,101217.34,-47.33,-0.05,Reconciled
TXN-009267,2023-05-24,2023,May,Q2,Sales,Revenue,Credit,Manual Entry,Europe,EUR,D. Adeyemi,204229.21,203863.13,-366.08,-0.18,Reconciled
TXN-009268,2024-04-28,2024,Apr,Q2,Logistics,Cost of Goods Sold,Debit,Third-Party API,Asia Pacific,USD,B. Mensah,146817.75,146948.34,130.59,0.09,Reconciled
TXN-009269,2024-07-05,2024,Jul,Q3,Procurement,Cost of Goods Sold,Debit,ERP System,Asia Pacific,AUD,E. Nwosu,57933.51,57849.06,-84.45,-0.15,Reconciled
TXN-009270,2024-06-16,2024,Jun,Q2,Logistics,Revenue,Credit,Manual Entry,Middle East & Africa,USD,B. Mensah,496202.02,495944.94,-257.08,-0.05,Reconciled
TXN-009271,2024-03-09,2024,Mar,Q1,HR,Revenue,Credit,POS System,Latin America,EUR,A. Okafor,338150.7,338233.31,82.61,0.02,Reconciled
TXN-009272,2024-05-25,2024,May,Q2,Finance,Operating Expense,Debit,ERP System,Asia Pacific,EUR,H. Balogun,66907.95,66880.1,-27.85,-0.04,Reconciled
TXN-009273,2022-10-13,2022,Oct,Q4,Finance,Capital Expenditure,Debit,Manual Entry,Middle East & Africa,USD,E. Nwosu,877302.76,839598.57,-37704.19,-4.3,Under Review
TXN-009274,2023-11-15,2023,Nov,Q4,Finance,Tax & Compliance,Debit,Manual Entry,North America,GBP,G. Asante,36643.84,36652.51,8.67,0.02,Reconciled
TXN-009275,2024-03-29,2024,Mar,Q1,Operations,Tax & Compliance,Debit,ERP System,North America,NGN,G. Asante,26623.86,25857.14,-766.72,-2.88,Under Review
