Record_ID,Date,Year,Month,Quarter,Department,Region,Product,Channel,Employee_ID,Cost_Center,Revenue,Cost,Gross_Margin,Margin_Pct,Deals_Closed,Leads_Generated,Conv_Rate_Pct,Customer_Sat,NPS,Headcount,Attrition_Pct,Training_Hrs,Productivity_Pct,CAC,LTV,LTV_CAC_Ratio,MQL_Count,SQL_Count,CTR_Pct,SLA_Met,Ticket_Volume,Resolution_Hrs,Uptime_Pct,Status
REC-008445,2023-11-12,2023,Nov,Q4,HR,Asia Pacific,Add-On Services,Inbound,EMP-0028,CC-200,5919.04,3969.04,1950.0,32.9,4,17,23.5,8.9,50,153,15.3,24.4,77.4,1122.56,3975.41,3.54,85,25,0.9,1,362,11.2,100.0,Below Target
REC-008446,2022-03-19,2022,Mar,Q1,Operations,Europe,Enterprise Suite,Direct Sales,EMP-0020,CC-100,108354.94,71612.42,36742.52,33.9,3,19,15.8,8.7,19,177,9.3,33.7,71.5,1127.69,5994.28,5.32,49,7,6.04,1,207,21.2,99.33,Above Target
REC-008447,2023-10-16,2023,Oct,Q4,Operations,North America,Pro Plan,Inbound,EMP-0145,CC-200,13977.64,9108.85,4868.79,34.8,2,12,16.7,7.5,23,164,15.1,14.3,83.2,1021.03,6067.5,5.94,56,2,2.58,1,423,22.9,98.62,Below Target
REC-008448,2022-04-04,2022,Apr,Q2,Operations,MEA,Enterprise Suite,Inbound,EMP-0197,CC-300,115112.83,66762.74,48350.09,42.0,0,11,0.0,6.8,49,153,9.3,25.2,78.4,1753.9,9587.52,5.47,29,24,3.26,0,441,11.7,99.06,Above Target
REC-008449,2022-10-12,2022,Oct,Q4,HR,Europe,Pro Plan,Outbound,EMP-0067,CC-100,20280.24,13794.0,6486.24,32.0,0,13,0.0,8.5,74,43,21.2,32.8,84.6,1586.02,5170.18,3.26,107,36,3.78,1,12,12.3,99.78,Below Target
REC-008450,2022-04-08,2022,Apr,Q2,Marketing,Asia Pacific,Consulting,Online,EMP-0145,CC-200,55565.69,31020.36,24545.33,44.2,2,16,12.5,7.1,28,96,17.4,33.6,61.9,1167.56,6748.94,5.78,45,10,1.28,1,331,12.7,99.23,Above Target
REC-008451,2024-05-01,2024,May,Q2,Finance,Europe,Enterprise Suite,Outbound,EMP-0010,CC-400,110716.15,50131.09,60585.06,54.7,1,5,20.0,6.5,16,168,8.0,23.1,87.3,1538.79,8792.48,5.71,64,39,5.03,0,203,19.4,98.44,Above Target
REC-008452,2022-03-11,2022,Mar,Q1,Operations,Europe,Starter Pack,Partner,EMP-0134,CC-100,4739.8,3259.06,1480.74,31.2,3,18,16.7,7.4,35,99,11.1,17.1,90.9,979.42,5580.75,5.7,42,16,0.65,1,195,14.6,98.69,Above Target
REC-008453,2024-05-31,2024,May,Q2,Operations,MEA,Add-On Services,Inbound,EMP-0099,CC-100,8707.61,4951.38,3756.23,43.1,3,16,18.8,8.1,69,15,11.6,32.1,81.7,704.55,1552.06,2.2,109,3,3.35,1,282,17.3,99.02,Above Target
REC-008454,2022-01-04,2022,Jan,Q1,Customer Success,Europe,Enterprise Suite,Direct Sales,EMP-0016,CC-400,89993.72,59195.25,30798.47,34.2,3,14,21.4,8.0,66,175,20.0,26.2,84.8,865.93,3041.52,3.51,140,36,4.1,0,369,15.0,99.59,Above Target
REC-008455,2023-04-03,2023,Apr,Q2,Sales,MEA,Enterprise Suite,Partner,EMP-0055,CC-500,72450.02,35811.04,36638.98,50.6,0,19,0.0,5.9,34,184,12.7,23.7,67.9,1090.65,5426.21,4.98,81,29,4.26,1,341,25.0,98.32,Below Target
REC-008456,2024-12-12,2024,Dec,Q4,Marketing,MEA,Pro Plan,Online,EMP-0187,CC-200,12881.29,9277.42,3603.87,28.0,1,12,8.3,7.4,90,24,13.9,16.4,69.6,790.71,3746.57,4.74,142,6,2.23,1,193,21.5,97.61,Below Target
REC-008457,2023-06-29,2023,Jun,Q2,Finance,North America,Consulting,Partner,EMP-0145,CC-500,32979.72,18254.95,14724.77,44.6,1,13,7.7,6.2,40,49,9.8,5.8,80.0,846.19,3450.24,4.08,76,31,3.86,1,423,20.6,99.79,Below Target
REC-008458,2023-08-26,2023,Aug,Q3,Operations,Europe,Starter Pack,Inbound,EMP-0053,CC-400,4782.41,2558.02,2224.39,46.5,0,9,0.0,8.8,53,108,12.8,27.6,84.8,1283.46,9363.27,7.3,101,1,3.03,1,209,18.8,99.98,Above Target
REC-008459,2023-06-18,2023,Jun,Q2,HR,North America,Add-On Services,Direct Sales,EMP-0072,CC-400,9047.54,5509.34,3538.2,39.1,3,8,37.5,8.5,49,53,12.6,21.6,84.5,1808.59,11028.6,6.1,29,43,2.63,0,339,19.2,99.9,Above Target
REC-008460,2023-02-19,2023,Feb,Q1,Finance,Europe,Starter Pack,Inbound,EMP-0188,CC-300,5179.43,3155.26,2024.17,39.1,2,5,40.0,8.6,19,73,11.8,20.1,74.6,1441.0,6119.2,4.25,141,23,2.43,1,199,14.3,98.84,Above Target
REC-008461,2022-03-07,2022,Mar,Q1,Sales,North America,Pro Plan,Inbound,EMP-0018,CC-400,22686.75,12439.34,10247.41,45.2,3,1,300.0,7.2,43,195,10.1,29.4,75.8,1221.23,6243.38,5.11,71,16,4.0,1,374,25.1,99.18,On Track
REC-008462,2022-06-29,2022,Jun,Q2,Sales,North America,Starter Pack,Online,EMP-0186,CC-500,5625.96,2725.08,2900.88,51.6,0,2,0.0,9.3,16,52,11.0,33.6,59.9,720.95,2741.75,3.8,70,25,3.99,1,251,24.4,98.87,Above Target
REC-008463,2023-09-24,2023,Sep,Q3,Finance,Asia Pacific,Enterprise Suite,Outbound,EMP-0019,CC-200,66756.91,31665.37,35091.54,52.6,4,19,21.1,7.5,-1,25,9.3,27.0,72.1,1239.7,3208.67,2.59,21,14,2.82,1,27,22.9,98.1,Below Target
REC-008464,2023-06-30,2023,Jun,Q2,Sales,North America,Pro Plan,Online,EMP-0102,CC-500,27567.31,15690.31,11877.0,43.1,0,15,0.0,8.1,25,100,14.2,9.3,90.6,291.46,1276.49,4.38,68,10,2.07,1,56,19.6,99.11,Above Target
REC-008465,2024-06-13,2024,Jun,Q2,IT,MEA,Starter Pack,Partner,EMP-0150,CC-400,3472.82,2417.25,1055.57,30.4,3,4,75.0,7.6,27,49,15.0,28.0,82.9,1023.28,6152.87,6.01,73,4,1.34,1,148,25.0,98.51,Below Target
REC-008466,2023-04-04,2023,Apr,Q2,Finance,Latin America,Pro Plan,Online,EMP-0060,CC-400,17527.68,10537.78,6989.9,39.9,2,11,18.2,8.3,48,73,13.6,30.0,78.0,1762.12,6682.0,3.79,10,28,3.81,1,491,15.7,99.37,Below Target
REC-008467,2022-11-18,2022,Nov,Q4,Operations,North America,Pro Plan,Direct Sales,EMP-0137,CC-100,19260.57,12601.24,6659.33,34.6,3,9,33.3,7.0,16,127,10.9,15.2,89.7,414.25,1191.07,2.88,9,41,3.78,1,461,18.7,99.43,Below Target
REC-008468,2024-11-28,2024,Nov,Q4,Customer Success,Latin America,Add-On Services,Direct Sales,EMP-0051,CC-400,6714.25,4321.65,2392.6,35.6,2,14,14.3,9.2,27,143,12.8,29.5,75.0,996.42,3843.41,3.86,115,18,3.4,1,31,11.2,97.94,Below Target
REC-008469,2022-12-10,2022,Dec,Q4,Operations,Latin America,Consulting,Online,EMP-0012,CC-100,34774.26,25239.28,9534.98,27.4,3,13,23.1,6.6,24,49,12.7,37.8,87.2,1409.03,6988.12,4.96,122,35,2.74,1,199,13.8,99.19,On Track
REC-008470,2023-03-16,2023,Mar,Q1,HR,Europe,Starter Pack,Online,EMP-0077,CC-500,3813.21,2957.33,855.88,22.4,3,7,42.9,6.2,35,121,23.9,30.9,64.8,879.78,4352.67,4.95,86,17,2.61,1,265,16.9,100.0,Below Target
REC-008471,2022-01-23,2022,Jan,Q1,Sales,Asia Pacific,Enterprise Suite,Inbound,EMP-0048,CC-400,88455.33,46809.03,41646.3,47.1,2,6,33.3,7.3,35,49,11.0,28.5,62.0,435.45,653.17,1.5,145,18,2.9,1,498,17.5,98.87,On Track
REC-008472,2023-06-19,2023,Jun,Q2,HR,Europe,Starter Pack,Direct Sales,EMP-0198,CC-200,4732.44,3437.6,1294.84,27.4,3,5,60.0,6.2,26,20,9.3,30.3,89.0,1296.59,6125.34,4.72,70,34,0.91,0,402,21.3,99.45,Above Target
REC-008473,2024-01-18,2024,Jan,Q1,Finance,North America,Pro Plan,Outbound,EMP-0142,CC-400,26311.25,16670.24,9641.01,36.6,2,4,50.0,6.8,47,91,16.9,11.5,100.0,693.54,2339.73,3.37,42,49,2.39,1,164,14.0,98.62,Above Target
REC-008474,2024-09-29,2024,Sep,Q3,Operations,North America,Starter Pack,Inbound,EMP-0065,CC-300,4010.48,2699.73,1310.75,32.7,0,18,0.0,8.0,62,27,11.5,20.9,70.6,1145.38,5018.97,4.38,100,9,3.21,0,410,6.0,98.14,Below Target
REC-008475,2024-10-03,2024,Oct,Q4,IT,Latin America,Pro Plan,Inbound,EMP-0031,CC-400,20326.35,12319.07,8007.28,39.4,1,17,5.9,9.9,52,133,10.5,32.6,100.0,781.66,5271.57,6.74,47,27,3.02,1,6,9.1,99.31,Below Target
REC-008476,2024-07-03,2024,Jul,Q3,Finance,North America,Add-On Services,Direct Sales,EMP-0015,CC-400,7195.97,4905.68,2290.29,31.8,4,14,28.6,8.4,31,158,14.1,40.9,91.8,1356.36,6118.96,4.51,51,8,3.93,0,291,13.8,98.84,Below Target
REC-008477,2024-12-16,2024,Dec,Q4,Sales,North America,Enterprise Suite,Direct Sales,EMP-0091,CC-500,98613.25,55133.44,43479.81,44.1,3,16,18.8,9.1,15,114,15.3,33.7,74.2,962.19,2677.84,2.78,93,15,4.31,1,448,8.6,98.48,Above Target
REC-008478,2023-03-28,2023,Mar,Q1,Sales,North America,Add-On Services,Partner,EMP-0084,CC-100,8944.38,4699.02,4245.36,47.5,3,3,100.0,10.0,33,151,17.3,18.8,81.0,1270.15,5035.47,3.96,47,16,3.61,1,424,19.9,98.69,Above Target
REC-008479,2023-09-24,2023,Sep,Q3,Operations,Europe,Enterprise Suite,Online,EMP-0159,CC-500,118934.36,83363.09,35571.27,29.9,2,7,28.6,9.5,47,95,18.2,23.0,66.4,1086.35,1952.79,1.8,128,3,4.39,1,162,29.2,99.32,Above Target
REC-008480,2022-07-10,2022,Jul,Q3,Sales,Asia Pacific,Add-On Services,Online,EMP-0160,CC-100,11011.7,6440.84,4570.86,41.5,3,15,20.0,6.6,39,191,13.3,30.8,93.4,1342.26,7756.18,5.78,17,49,2.33,1,312,20.2,98.11,Above Target
REC-008481,2023-01-13,2023,Jan,Q1,Finance,Latin America,Pro Plan,Inbound,EMP-0027,CC-100,25550.64,14761.51,10789.13,42.2,1,7,14.3,10.0,38,85,14.4,22.1,62.1,1409.45,8304.19,5.89,85,3,0.99,0,155,13.8,99.46,Above Target
REC-008482,2024-09-17,2024,Sep,Q3,Customer Success,MEA,Pro Plan,Online,EMP-0122,CC-300,22597.37,12046.88,10550.49,46.7,4,7,57.1,6.2,43,54,15.4,16.3,100.0,876.1,3169.69,3.62,96,41,2.02,1,150,19.5,98.93,Below Target
REC-008483,2022-12-08,2022,Dec,Q4,HR,North America,Starter Pack,Inbound,EMP-0113,CC-200,4319.23,2576.32,1742.91,40.4,1,15,6.7,8.9,36,60,22.4,38.1,76.2,1864.84,7395.59,3.97,49,9,4.75,1,175,16.9,99.48,On Track
REC-008484,2022-01-28,2022,Jan,Q1,Operations,Europe,Pro Plan,Partner,EMP-0027,CC-200,31502.07,21097.77,10404.3,33.0,0,17,0.0,7.2,68,122,17.1,18.9,83.0,1741.97,8880.74,5.1,77,38,1.97,1,234,18.8,99.1,Above Target
REC-008485,2023-12-16,2023,Dec,Q4,Legal,North America,Starter Pack,Inbound,EMP-0046,CC-500,5124.87,3047.42,2077.45,40.5,2,19,10.5,7.5,57,126,18.1,21.3,53.4,513.24,2395.46,4.67,97,16,2.62,1,241,17.1,99.08,Above Target
REC-008486,2023-10-16,2023,Oct,Q4,Marketing,North America,Starter Pack,Inbound,EMP-0047,CC-400,5617.49,4293.44,1324.05,23.6,3,12,25.0,6.9,29,13,18.3,27.3,83.9,1142.56,5471.8,4.79,138,29,2.35,1,73,18.4,99.2,Above Target
REC-008487,2023-04-16,2023,Apr,Q2,Legal,MEA,Starter Pack,Inbound,EMP-0109,CC-400,5150.05,3403.92,1746.13,33.9,2,13,15.4,8.4,29,126,13.1,10.8,99.2,1634.3,7232.73,4.43,14,43,4.22,1,394,16.7,98.86,Above Target
REC-008488,2022-10-14,2022,Oct,Q4,Finance,Asia Pacific,Starter Pack,Inbound,EMP-0155,CC-100,3199.07,2022.63,1176.44,36.8,2,10,20.0,6.0,48,96,11.1,28.4,89.0,1127.4,4479.64,3.97,139,47,2.36,1,129,28.6,100.0,Below Target
REC-008489,2023-05-16,2023,May,Q2,Customer Success,Europe,Pro Plan,Inbound,EMP-0158,CC-500,22988.92,13915.24,9073.68,39.5,3,1,300.0,7.9,55,177,17.0,23.7,73.7,1274.86,5644.02,4.43,49,1,4.27,1,159,13.0,98.5,On Track
REC-008490,2022-05-11,2022,May,Q2,Operations,Europe,Enterprise Suite,Direct Sales,EMP-0115,CC-500,91789.81,51774.24,40015.57,43.6,0,9,0.0,6.6,30,135,12.7,17.7,82.9,1403.14,6421.51,4.58,18,29,4.2,1,400,9.8,99.03,Above Target
REC-008491,2022-03-16,2022,Mar,Q1,HR,North America,Pro Plan,Inbound,EMP-0040,CC-300,31337.68,24193.32,7144.36,22.8,4,10,40.0,8.9,69,130,9.1,28.8,77.8,1540.85,7004.58,4.55,44,12,4.37,1,103,24.7,98.9,Above Target
REC-008492,2024-11-03,2024,Nov,Q4,IT,Asia Pacific,Add-On Services,Partner,EMP-0122,CC-100,9086.89,6020.27,3066.62,33.7,0,6,0.0,7.8,55,196,10.7,11.5,81.4,1208.12,3734.57,3.09,75,43,0.5,1,286,13.7,98.75,Above Target
REC-008493,2024-03-22,2024,Mar,Q1,Marketing,Europe,Starter Pack,Inbound,EMP-0072,CC-200,5402.68,3927.51,1475.17,27.3,2,5,40.0,8.6,41,144,11.5,38.5,100.0,988.19,2813.95,2.85,146,26,1.35,1,234,7.2,98.63,Above Target
REC-008494,2024-04-05,2024,Apr,Q2,Legal,Asia Pacific,Enterprise Suite,Outbound,EMP-0053,CC-500,100494.14,55703.84,44790.3,44.6,2,9,22.2,8.5,59,152,16.2,32.7,79.5,833.13,3686.22,4.42,75,10,2.26,1,211,13.2,99.45,Above Target
REC-008495,2022-12-07,2022,Dec,Q4,Finance,Asia Pacific,Pro Plan,Outbound,EMP-0139,CC-100,28740.08,16679.94,12060.14,42.0,4,3,133.3,6.0,81,62,11.1,13.1,72.5,435.04,2272.09,5.22,49,5,4.08,1,15,19.4,98.67,Above Target
REC-008496,2024-09-25,2024,Sep,Q3,IT,North America,Add-On Services,Direct Sales,EMP-0033,CC-100,5682.22,3987.54,1694.68,29.8,2,15,13.3,7.0,31,81,15.1,19.0,89.2,1578.54,6089.6,3.86,103,31,4.6,1,190,23.7,99.01,Below Target
REC-008497,2024-11-13,2024,Nov,Q4,Sales,Asia Pacific,Pro Plan,Outbound,EMP-0108,CC-200,20137.07,11267.02,8870.05,44.0,4,8,50.0,8.7,28,144,19.5,15.7,68.3,1914.05,8035.68,4.2,97,6,3.26,1,368,25.3,100.0,Below Target
REC-008498,2022-07-10,2022,Jul,Q3,Sales,Asia Pacific,Enterprise Suite,Inbound,EMP-0169,CC-400,90384.76,54307.31,36077.45,39.9,1,9,11.1,6.3,6,10,14.3,13.1,87.4,1293.18,9158.75,7.08,139,38,2.79,1,79,24.1,98.69,Above Target
REC-008499,2022-01-04,2022,Jan,Q1,Marketing,Europe,Enterprise Suite,Direct Sales,EMP-0181,CC-400,47303.89,32372.56,14931.33,31.6,4,1,400.0,7.6,50,141,8.7,16.0,98.3,1707.88,8509.98,4.98,52,3,3.09,1,393,22.3,98.97,Below Target
REC-008500,2024-12-24,2024,Dec,Q4,Sales,Asia Pacific,Starter Pack,Partner,EMP-0049,CC-400,4872.78,2602.42,2270.36,46.6,1,11,9.1,7.9,51,178,12.9,28.3,74.6,2162.06,11780.93,5.45,15,26,2.37,0,381,13.3,99.61,Above Target
REC-008501,2023-02-24,2023,Feb,Q1,Finance,Asia Pacific,Enterprise Suite,Partner,EMP-0094,CC-100,54922.28,32562.79,22359.49,40.7,2,16,12.5,6.5,43,59,14.6,16.8,69.8,1024.19,5510.2,5.38,139,41,1.89,1,147,9.0,98.21,Below Target
REC-008502,2023-09-19,2023,Sep,Q3,Finance,Europe,Enterprise Suite,Direct Sales,EMP-0112,CC-300,78622.59,47688.4,30934.19,39.3,0,17,0.0,7.4,47,20,13.0,9.3,100.0,923.63,4826.52,5.23,90,8,2.98,1,337,15.2,99.76,Below Target
REC-008503,2024-03-24,2024,Mar,Q1,Sales,Europe,Enterprise Suite,Inbound,EMP-0174,CC-200,113978.79,60933.53,53045.26,46.5,0,16,0.0,8.4,25,24,19.3,29.9,70.9,783.1,2887.62,3.69,96,18,2.58,0,253,4.0,98.49,Above Target
REC-008504,2023-06-04,2023,Jun,Q2,Sales,Europe,Starter Pack,Inbound,EMP-0027,CC-500,2776.67,1524.9,1251.77,45.1,2,3,66.7,6.5,64,189,21.8,32.6,81.6,819.37,2911.51,3.55,54,44,4.19,1,211,14.0,99.3,Below Target
REC-008505,2023-09-09,2023,Sep,Q3,Sales,Latin America,Add-On Services,Direct Sales,EMP-0016,CC-100,11106.59,6170.15,4936.44,44.4,3,3,100.0,5.7,41,169,15.7,24.4,51.5,968.14,4212.36,4.35,20,33,3.75,1,332,19.1,100.0,Above Target
REC-008506,2022-07-14,2022,Jul,Q3,Legal,North America,Add-On Services,Partner,EMP-0164,CC-500,8287.92,5546.06,2741.86,33.1,3,9,33.3,8.8,20,41,11.7,29.6,72.4,1006.55,2666.25,2.65,123,26,2.87,1,34,21.7,99.61,On Track
REC-008507,2023-10-19,2023,Oct,Q4,Customer Success,Europe,Starter Pack,Online,EMP-0028,CC-400,5002.46,2910.2,2092.26,41.8,2,17,11.8,9.4,46,12,11.1,19.0,58.9,1361.94,2042.91,1.5,52,43,1.43,0,462,19.3,98.02,Above Target
REC-008508,2022-08-26,2022,Aug,Q3,HR,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0008,CC-200,51955.03,43131.85,8823.18,17.0,2,13,15.4,4.8,19,149,19.2,42.0,84.0,1193.39,7301.23,6.12,51,24,3.93,1,181,4.0,99.34,Below Target
REC-008509,2023-04-01,2023,Apr,Q2,Finance,MEA,Add-On Services,Direct Sales,EMP-0178,CC-300,4845.76,2795.14,2050.62,42.3,4,9,44.4,7.9,44,170,16.5,25.0,63.5,1543.31,10142.71,6.57,19,21,4.63,1,264,15.7,98.7,Below Target
REC-008510,2022-01-13,2022,Jan,Q1,Sales,North America,Starter Pack,Direct Sales,EMP-0115,CC-500,4834.33,2928.51,1905.82,39.4,2,8,25.0,7.7,35,25,13.9,35.8,40.0,537.17,2808.41,5.23,146,40,3.68,1,36,29.7,98.87,Above Target
REC-008511,2022-07-16,2022,Jul,Q3,Operations,MEA,Add-On Services,Direct Sales,EMP-0176,CC-500,7647.58,4818.29,2829.29,37.0,4,13,30.8,10.0,38,91,17.6,26.0,67.4,1780.54,7879.95,4.43,29,45,2.8,1,196,25.5,98.11,On Track
REC-008512,2024-04-03,2024,Apr,Q2,Sales,Asia Pacific,Pro Plan,Outbound,EMP-0122,CC-200,30330.37,16744.53,13585.84,44.8,3,19,15.8,7.7,68,139,15.8,29.4,79.6,1234.24,7393.61,5.99,94,26,4.97,1,237,21.1,98.57,Above Target
REC-008513,2024-07-17,2024,Jul,Q3,Legal,MEA,Enterprise Suite,Partner,EMP-0176,CC-200,79163.76,58185.68,20978.08,26.5,2,8,25.0,5.4,24,149,16.0,28.7,90.4,1398.07,4942.03,3.53,30,35,3.45,1,235,12.7,100.0,Below Target
REC-008514,2023-09-11,2023,Sep,Q3,Finance,Europe,Starter Pack,Direct Sales,EMP-0180,CC-200,4145.88,2025.74,2120.14,51.1,1,16,6.2,9.0,13,124,17.6,19.5,75.9,1351.38,7541.76,5.58,59,9,4.32,1,356,19.2,98.23,Below Target
REC-008515,2024-04-21,2024,Apr,Q2,Customer Success,Europe,Consulting,Inbound,EMP-0195,CC-100,47086.54,25184.65,21901.89,46.5,4,1,400.0,9.1,69,26,11.5,7.8,95.8,1479.7,4414.42,2.98,149,46,1.41,0,110,20.4,99.17,Above Target
REC-008516,2024-12-04,2024,Dec,Q4,Sales,Asia Pacific,Pro Plan,Partner,EMP-0069,CC-400,34432.02,15420.46,19011.56,55.2,2,10,20.0,7.7,50,78,10.4,24.4,65.8,958.02,3420.32,3.57,18,49,3.8,0,93,27.2,98.88,Above Target
REC-008517,2024-01-21,2024,Jan,Q1,Customer Success,North America,Enterprise Suite,Inbound,EMP-0088,CC-500,81671.05,38694.55,42976.5,52.6,0,12,0.0,5.4,62,143,13.7,25.2,85.7,627.1,3637.02,5.8,27,15,4.19,1,120,27.5,99.23,On Track
REC-008518,2024-01-10,2024,Jan,Q1,Sales,Asia Pacific,Starter Pack,Partner,EMP-0014,CC-200,6114.76,3326.73,2788.03,45.6,1,6,16.7,7.1,41,124,14.0,16.5,80.1,1731.33,10230.97,5.91,137,35,2.26,1,179,21.5,97.97,Above Target
REC-008519,2024-11-03,2024,Nov,Q4,Customer Success,Europe,Enterprise Suite,Outbound,EMP-0016,CC-100,93008.16,55778.99,37229.17,40.0,2,2,100.0,7.7,48,122,13.6,27.0,97.7,1595.27,6390.47,4.01,58,45,3.11,1,237,24.7,100.0,Above Target
REC-008520,2024-01-24,2024,Jan,Q1,Sales,North America,Add-On Services,Direct Sales,EMP-0090,CC-400,7002.05,4165.08,2836.97,40.5,2,8,25.0,6.4,62,164,9.1,23.9,55.4,1088.62,3476.07,3.19,18,41,3.01,1,425,17.0,99.79,Below Target
REC-008521,2024-05-15,2024,May,Q2,Marketing,North America,Add-On Services,Direct Sales,EMP-0136,CC-400,8762.64,6532.74,2229.9,25.4,0,16,0.0,9.0,39,197,15.1,31.6,76.4,1098.18,3331.18,3.03,82,48,0.87,1,387,4.5,99.22,Above Target
REC-008522,2023-07-29,2023,Jul,Q3,Finance,Latin America,Add-On Services,Outbound,EMP-0098,CC-100,8243.01,4743.57,3499.44,42.5,3,15,20.0,9.5,29,42,16.9,28.0,88.6,996.93,4120.94,4.13,108,18,3.05,1,327,18.0,98.96,On Track
REC-008523,2023-04-09,2023,Apr,Q2,HR,Europe,Enterprise Suite,Direct Sales,EMP-0040,CC-200,81943.34,59300.72,22642.62,27.6,3,17,17.6,8.2,65,68,8.1,35.5,79.1,996.76,2310.94,2.32,136,8,3.1,1,137,16.2,97.7,On Track
REC-008524,2024-05-23,2024,May,Q2,Operations,North America,Add-On Services,Direct Sales,EMP-0164,CC-100,7150.16,4341.01,2809.15,39.3,2,12,16.7,8.5,28,55,20.4,21.2,74.2,1154.85,5123.48,4.44,64,23,4.17,0,135,12.4,99.43,Below Target
REC-008525,2024-10-08,2024,Oct,Q4,Customer Success,Europe,Add-On Services,Outbound,EMP-0118,CC-200,7589.86,4796.31,2793.55,36.8,3,1,300.0,5.6,52,107,6.4,16.8,77.2,1558.99,3948.06,2.53,57,6,4.13,1,403,4.0,98.92,On Track
REC-008526,2024-04-30,2024,Apr,Q2,Sales,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0196,CC-500,103899.6,52817.35,51082.25,49.2,1,7,14.3,8.0,58,20,10.2,43.0,74.1,1234.06,2930.55,2.37,27,48,3.79,1,395,17.2,98.99,Above Target
REC-008527,2024-12-14,2024,Dec,Q4,Operations,Asia Pacific,Starter Pack,Partner,EMP-0037,CC-100,5042.58,2940.33,2102.25,41.7,0,7,0.0,6.7,37,35,20.4,33.6,94.1,1148.82,5800.24,5.05,47,16,2.43,1,391,6.2,99.47,Above Target
REC-008528,2024-10-10,2024,Oct,Q4,IT,Latin America,Pro Plan,Inbound,EMP-0034,CC-300,27833.84,15905.95,11927.89,42.9,4,3,133.3,6.9,27,24,15.4,30.8,90.3,1587.08,10562.87,6.66,6,33,1.24,1,451,16.4,99.13,Above Target
REC-008529,2023-04-17,2023,Apr,Q2,Legal,MEA,Consulting,Partner,EMP-0046,CC-200,21908.03,15794.42,6113.61,27.9,4,3,133.3,6.1,44,148,11.8,17.9,52.8,1886.21,5062.59,2.68,42,43,4.99,1,20,13.7,99.29,Below Target
REC-008530,2022-05-02,2022,May,Q2,IT,Europe,Enterprise Suite,Inbound,EMP-0128,CC-500,103295.65,76380.38,26915.27,26.1,1,12,8.3,8.0,46,131,15.5,30.7,78.3,780.76,2969.3,3.8,65,16,3.23,1,303,21.9,98.16,Above Target
REC-008531,2024-10-05,2024,Oct,Q4,Sales,North America,Pro Plan,Partner,EMP-0180,CC-400,21807.5,14139.92,7667.58,35.2,3,10,30.0,7.9,56,43,9.4,7.9,95.2,644.93,2131.1,3.3,40,11,1.15,1,9,12.7,100.0,Below Target
REC-008532,2023-05-03,2023,May,Q2,Marketing,Europe,Enterprise Suite,Partner,EMP-0127,CC-100,88149.57,70317.82,17831.75,20.2,2,10,20.0,8.2,47,98,14.3,28.3,90.0,1233.1,3265.63,2.65,30,47,4.75,0,159,9.8,99.73,On Track
REC-008533,2023-02-11,2023,Feb,Q1,HR,Latin America,Starter Pack,Direct Sales,EMP-0033,CC-400,4204.8,2490.01,1714.79,40.8,4,12,33.3,7.8,42,142,11.9,19.6,76.5,873.74,4304.37,4.93,123,36,2.33,0,67,15.6,99.76,Below Target
REC-008534,2024-01-23,2024,Jan,Q1,IT,Europe,Add-On Services,Direct Sales,EMP-0020,CC-300,8340.49,6268.73,2071.76,24.8,0,18,0.0,10.0,34,40,15.0,24.2,88.3,1211.85,4890.41,4.04,17,40,3.78,0,411,12.6,99.55,On Track
REC-008535,2024-10-23,2024,Oct,Q4,Legal,North America,Starter Pack,Inbound,EMP-0128,CC-200,1221.28,745.23,476.05,39.0,3,15,20.0,7.5,57,196,12.4,21.5,65.2,1353.27,4352.33,3.22,108,27,0.86,1,211,13.3,98.96,Below Target
REC-008536,2023-05-23,2023,May,Q2,IT,North America,Enterprise Suite,Inbound,EMP-0044,CC-100,76189.31,53918.67,22270.64,29.2,3,19,15.8,8.0,28,24,12.4,18.1,60.4,1973.62,2960.43,1.5,66,40,2.88,1,317,20.1,98.69,Below Target
REC-008537,2024-04-28,2024,Apr,Q2,Customer Success,Asia Pacific,Consulting,Direct Sales,EMP-0062,CC-300,17799.51,10451.39,7348.12,41.3,1,9,11.1,8.6,16,40,10.3,25.0,71.5,528.07,2181.0,4.13,107,30,2.68,1,49,24.5,98.89,Below Target
REC-008538,2024-04-10,2024,Apr,Q2,Sales,Europe,Enterprise Suite,Online,EMP-0029,CC-500,101433.19,63645.9,37787.29,37.3,2,1,200.0,7.8,21,166,17.4,31.4,99.4,1572.71,7205.5,4.58,109,23,2.92,1,492,26.4,99.02,Above Target
REC-008539,2023-12-08,2023,Dec,Q4,Finance,Asia Pacific,Pro Plan,Direct Sales,EMP-0193,CC-400,23345.53,14343.06,9002.47,38.6,3,17,17.6,8.0,49,118,15.9,43.7,97.3,722.16,4795.9,6.64,79,36,3.87,1,363,29.6,97.93,On Track
REC-008540,2023-08-29,2023,Aug,Q3,HR,MEA,Consulting,Partner,EMP-0119,CC-500,26855.03,16796.71,10058.32,37.5,2,1,200.0,7.8,46,31,19.1,19.8,71.0,929.03,4887.28,5.26,48,47,2.7,1,486,5.0,98.34,Below Target
